Well_ID,X(ft),Y(ft),Completion,Elevation Kelly Bushing (ft), MD (ft),Poro(v/v),Permeability (mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
Well_25,128136.21,89359.95,Lower,196.73,5024.738183,-999,-999,2.221446357,142.777979,91.14003025,5.170762213,-999,-999,30.00490412,0.036866333,0.20800334,Lower
Well_25,128136.21,89359.95,Lower,196.73,5031.298183,-999,-999,2.197287701,126.9622509,78.69027619,5.059413108,13.75207784,19.26572479,30.00220641,0.041292513,0.140667379,Lower
Well_25,128136.21,89359.95,Lower,196.73,5037.858183,-999,-999,2.326805885,130.3397931,80.33296077,5.782803145,186.9265288,152.3056192,29.76754996,0.035154414,0.207515603,Lower
Well_25,128136.21,89359.95,Lower,196.73,5044.418183,-999,-999,2.194328248,141.7407516,92.24501013,5.1801421,-999,-999,29.98832022,0.032002493,0.198652633,Lower
Well_25,128136.21,89359.95,Lower,196.73,5050.978183,-999,-999,2.822640635,135.3805729,76.65655231,8.454906382,111.3756347,132.0987493,29.97057509,0.127133405,0.246883513,Lower
Well_26,118170.11,89488.69,Lower,180.99,4378.793994,-999,-999,2.72945955,138.0790904,72.88085554,0.067004916,195.9765236,335.8592629,27.34151987,0.067004916,0.115483003,Upper
Well_26,118170.11,89488.69,Lower,180.99,4385.353994,0.057152415,0.010749254,2.89542672,161.8845019,78.03459023,0.024967766,45.33263531,67.93790751,27.16566514,0.024967766,0.382887606,Upper
Well_26,118170.11,89488.69,Lower,180.99,4391.913994,-999,-999,2.707803146,125.1419492,69.44076169,0.070335936,374.9554131,625.8595762,27.29010678,0.070335936,0.091409094,Upper
Well_26,118170.11,89488.69,Lower,180.99,4398.473994,0.094181775,0.065159346,2.567099847,113.6624014,67.69819247,0.069498867,220.4778917,257.7003656,23.78313209,0.069498867,0.108799939,Upper
Well_26,118170.11,89488.69,Lower,180.99,4405.033994,-999,-999,2.428333505,146.869372,84.71298874,0.057902237,70.38107448,78.03149753,26.64565815,0.057902237,0.181914674,Upper
Well_26,118170.11,89488.69,Lower,180.99,4411.593994,0.160665036,0.689210267,2.399168465,146.1748044,84.69996194,0.052441728,62.59571931,60.84826117,27.16785477,0.052441728,0.189759951,Upper
Well_26,118170.11,89488.69,Lower,180.99,4418.153994,-999,-999,2.394890995,140.6707223,82.45705569,0.068019076,114.1114039,157.9187438,28.54701919,0.068019076,0.173376659,Upper
Well_26,118170.11,89488.69,Lower,180.99,4424.713994,0.155014396,0.376050084,2.389969689,149.1727684,86.03604786,0.048080204,92.08170888,108.7509177,26.57636535,0.048080204,0.170479345,Upper
Well_26,118170.11,89488.69,Lower,180.99,4431.273994,-999,-999,2.43398152,166.0536849,87.53292973,0.059602928,112.6444998,129.2146221,26.11456887,0.059602928,0.245856344,Upper
Well_26,118170.11,89488.69,Lower,180.99,4437.833994,0.186375054,1.948103843,2.350547257,136.0299522,80.90157895,0.04460508,55.2344006,50.1947257,28.57268346,0.04460508,0.188192685,Upper
Well_26,118170.11,89488.69,Lower,180.99,4444.393994,-999,-999,2.341599995,174.9817982,90.3223962,0.055449783,68.36514719,67.77567057,27.37384998,0.055449783,0.215349914,Upper
Well_26,118170.11,89488.69,Lower,180.99,4450.953994,0.040300624,0.036628524,2.893409269,157.49736,78.40469776,0.031018214,96.37446091,72.30402452,27.26692944,0.031018214,0.369321479,Upper
Well_26,118170.11,89488.69,Lower,180.99,4457.513994,-999,-999,2.517527608,120.1796232,71.71889543,0.043557464,124.3565949,124.8789745,24.15252899,0.043557464,0.128102331,Upper
Well_26,118170.11,89488.69,Lower,180.99,4464.073994,0.155407689,0.334599907,2.412051055,146.3990559,84.61175246,0.055032378,65.29479248,62.74940204,26.65210546,0.055032378,0.187333398,Upper
Well_26,118170.11,89488.69,Lower,180.99,4470.633994,-999,-999,2.375349582,129.0877155,76.62683542,0.044249383,76.81548528,66.52656868,-487.1564014,0.044249383,0.174048865,Upper
Well_26,118170.11,89488.69,Lower,180.99,4477.193994,0.16392117,1.429820591,2.422211233,182.1008186,89.56016904,0.061289227,112.9756206,127.5499855,26.2678407,0.061289227,0.273634764,Upper
Well_26,118170.11,89488.69,Lower,180.99,4483.753994,-999,-999,2.450299019,186.2518534,90.06122349,0.044951528,124.4079889,138.9466858,27.39560275,0.044951528,0.309252056,Upper
Well_26,118170.11,89488.69,Lower,180.99,4490.313994,0.157659207,1.101939749,2.421860182,141.144752,82.23495473,0.056653915,109.1200952,136.0837867,23.72996166,0.056653915,0.174915362,Upper
Well_26,118170.11,89488.69,Lower,180.99,4496.873994,-999,-999,2.307795406,173.6983041,90.15139954,0.037755782,47.73895711,45.30846608,27.29157112,0.037755782,0.201746278,Upper
Well_26,118170.11,89488.69,Lower,180.99,4503.433994,0.185398007,1.447603112,2.356565621,143.0823655,85.34782741,0.046265621,55.60112678,53.7891293,27.9471273,0.046265621,0.2036395,Upper
Well_26,118170.11,89488.69,Lower,180.99,4509.993994,-999,-999,2.549492208,117.1134984,65.39282914,0.0597,119.2927271,110.0367891,28.54593983,0.0597,0.117548124,Upper
Well_26,118170.11,89488.69,Lower,180.99,4516.553994,0.087460074,0.002085196,2.895447358,161.8713355,78.03504215,0.024996342,45.45884327,67.92203229,27.16520846,0.024996342,0.382854268,Upper
Well_26,118170.11,89488.69,Lower,180.99,4523.113994,-999,-999,2.671300251,107.8509604,62.50444173,0.059148785,465.7398224,633.9670039,21.23035848,0.059148785,0.05505021,Lower
Well_26,118170.11,89488.69,Lower,180.99,4529.673994,0.099868257,1.00E-06,2.555801199,99.97874084,59.55645071,0.06191652,870.9654136,1780.584551,23.66235387,0.06191652,0.094678813,Lower
Well_26,118170.11,89488.69,Lower,180.99,4536.233994,-999,-999,2.731816924,139.1320621,74.26922207,0.08951599,196.1929617,335.4881889,27.35477852,0.08951599,0.121235843,Lower
Well_26,118170.11,89488.69,Lower,180.99,4542.793994,0.129662029,0.314048366,2.480749997,128.2708131,74.59575098,0.051199953,108.6348576,111.9100423,23.00705945,0.051199953,0.161700262,Lower
Well_26,118170.11,89488.69,Lower,180.99,4549.353994,-999,-999,2.348655891,137.8459188,82.04478557,0.048039216,61.66386242,54.15305827,28.5793974,0.048039216,0.192698369,Lower
Well_26,118170.11,89488.69,Lower,180.99,4555.913994,0.175652915,11.80948318,2.356557811,143.0813077,85.3475137,0.046257811,55.60056338,53.78956466,27.94818867,0.046257811,0.20364475,Lower
Well_26,118170.11,89488.69,Lower,180.99,4562.473994,-999,-999,2.38084998,136.2846264,79.67539979,0.049150099,76.00507237,60.59010275,-487.2126666,0.049150099,0.187350042,Lower
Well_26,118170.11,89488.69,Lower,180.99,4569.033994,0.183669788,1.965903142,2.364650545,138.7513738,82.65630187,0.058850981,82.06841114,99.75458326,28.5673445,0.058850981,0.19029835,Lower
Well_26,118170.11,89488.69,Lower,180.99,4575.593994,-999,-999,2.362059627,178.4136567,89.16500534,0.062003603,81.2994886,79.12902697,25.64799749,0.062003603,0.232200901,Lower
Well_26,118170.11,89488.69,Lower,180.99,4582.153994,0.192155588,9.506116604,2.384302352,144.6956381,85.31653878,0.061100813,60.17031654,57.81025499,26.29150891,0.061100813,0.18614922,Lower
Well_26,118170.11,89488.69,Lower,180.99,4588.713994,-999,-999,2.288537268,177.4946448,90.31140088,0.039156087,40.93497443,40.06402883,27.30369563,0.039156087,0.226974535,Lower
Well_26,118170.11,89488.69,Lower,180.99,4595.273994,0.213605495,16.48844173,2.286050718,150.3874418,81.2543346,0.048900957,41.44275658,39.33903196,25.55409831,0.048900957,0.207141221,Lower
Well_26,118170.11,89488.69,Lower,180.99,4601.833994,-999,-999,2.304699825,179.9849728,91.44801161,0.04719951,41.19479196,44.14965735,27.37849913,0.04719951,0.21240042,Lower
Well_26,118170.11,89488.69,Lower,180.99,4608.393994,0.185400038,12.83356846,2.354451673,142.2471615,85.01387934,0.042548855,55.28984148,54.25551958,28.39550592,0.042548855,0.2057,Lower
Well_26,118170.11,89488.69,Lower,180.99,4614.953994,-999,-999,2.289902151,137.1005182,82.47229044,0.049444671,53.51731355,56.88713756,27.53517393,0.049444671,0.21965484,Lower
Well_26,118170.11,89488.69,Lower,180.99,4621.513994,0.196167621,5.142001096,2.368849685,131.3907046,77.8623036,0.041149031,78.59001665,68.76557988,-486.9807022,0.041149031,0.183700083,Lower
Well_26,118170.11,89488.69,Lower,180.99,4628.073994,-999,-999,2.35367624,134.6571275,81.57412513,0.045906229,55.41835061,51.14199559,28.60027278,0.045906229,0.194185237,Lower
Well_26,118170.11,89488.69,Lower,180.99,4634.633994,0.136037193,0.032430367,2.458399066,144.4605069,84.39633855,0.066173389,85.82900108,86.72667626,21.60783161,0.066173389,0.175906536,Lower
Well_26,118170.11,89488.69,Lower,180.99,4641.193994,-999,-999,2.374850629,142.8474861,83.85745703,0.048939881,57.69244674,55.54627482,28.55008342,0.048939881,0.201150743,Lower
Well_26,118170.11,89488.69,Lower,180.99,4647.753994,0.179017874,1.093935407,2.345050346,176.6645102,88.95716818,0.056649925,84.49560386,76.29199078,26.18990921,0.056649925,0.221650979,Lower
Well_26,118170.11,89488.69,Lower,180.99,4654.313994,-999,-999,2.33619883,142.3374804,83.01390133,0.04880117,65.92473097,70.12382396,28.55769789,0.04880117,0.196543567,Lower
Well_26,118170.11,89488.69,Lower,180.99,4660.873994,0.210889546,19.18863567,2.249813106,139.0986885,84.74851811,0.041294822,21.26624585,23.06521023,23.87575049,0.041294822,0.217083171,Lower
Well_26,118170.11,89488.69,Lower,180.99,4667.433994,-999,-999,2.497199725,135.8920123,81.12784675,0.079806135,114.8793041,115.7059477,-999,0.079806135,0.179652701,Lower
Well_27,129829.39,87756.99,Upper,193.98,4801.502794,-999,-999,2.948345911,123.6249276,75.98414241,10.21671444,63.28739569,60.14111675,14.95459724,0.059852464,0.165136412,Upper
Well_27,129829.39,87756.99,Upper,193.98,4808.062794,-999,-999,2.843075653,122.2264362,76.16909851,10.20010053,33.81214366,21.20647215,14.95841363,0.005872321,0.210709261,Upper
Well_27,129829.39,87756.99,Upper,193.98,4814.622794,-999,-999,2.800897065,142.4060619,85.12817519,9.158356371,134.4725852,163.3316642,21.38030756,0.069832812,0.278643315,Upper
Well_27,129829.39,87756.99,Upper,193.98,4821.182794,-999,-999,2.519404921,166.1467125,95.94763521,6.846359804,141.3889074,150.6640033,22.43774862,0.067715346,0.264146289,Upper
Well_27,129829.39,87756.99,Upper,193.98,4827.742794,-999,-999,2.519438252,166.1515093,95.93677711,6.846981037,141.3786244,150.6536494,22.43649268,0.067703999,0.264186002,Upper
Well_27,129829.39,87756.99,Upper,193.98,4834.302794,-999,-999,2.453394767,177.5874015,89.02903439,6.541737549,142.2952045,143.075788,12.24541577,0.065761338,0.259706977,Upper
Well_27,129829.39,87756.99,Upper,193.98,4840.862794,-999,-999,2.519438933,166.1516073,95.93655529,6.846993728,141.3784143,150.6534379,22.43646702,0.067703768,0.264186814,Upper
Well_27,129829.39,87756.99,Upper,193.98,4847.422794,-999,-999,2.540654681,134.3636217,87.02554262,7.397220012,110.9673404,107.1485405,19.7347281,0.060984255,0.289189149,Upper
Well_27,129829.39,87756.99,Upper,193.98,4853.982794,-999,-999,2.801885066,142.2964068,85.07616805,9.182090153,134.5217676,163.4239357,21.38888619,0.068722944,0.278743421,Upper
Well_27,129829.39,87756.99,Upper,193.98,4860.542794,-999,-999,2.488120266,153.0311145,96.85553813,7.153274761,196.7172427,283.7827758,18.57886194,0.063540901,0.214133588,Upper
Well_27,129829.39,87756.99,Upper,193.98,4867.102794,-999,-999,2.972859644,123.7424525,75.99664843,10.41760958,65.66612827,64.24596398,14.96163461,0.059309302,0.159885774,Upper
Well_27,129829.39,87756.99,Upper,193.98,4873.662794,-999,-999,2.949500782,129.7088842,73.36244692,10.97884295,93.44991733,86.1425331,18.7418301,0.030248179,0.247611526,Upper
Well_27,129829.39,87756.99,Upper,193.98,4880.222794,-999,-999,2.580377378,108.9225108,67.04046508,6.628878684,375.8128131,586.9026313,14.92355578,0.061991347,0.09946401,Upper
Well_27,129829.39,87756.99,Upper,193.98,4886.782794,-999,-999,2.52335231,166.8274001,93.97382349,6.924249488,140.1242174,150.1553503,22.25886808,0.065948584,0.267650969,Upper
Well_27,129829.39,87756.99,Upper,193.98,4893.342794,-999,-999,2.514794582,165.4245825,95.23917039,6.749523383,142.5560718,151.7759305,22.61335859,0.069201649,0.261750824,Upper
Well_27,129829.39,87756.99,Upper,193.98,4899.902794,-999,-999,2.542441749,117.1004342,69.17584171,7.200240844,276.4460479,424.5615728,18.88019037,0.042613947,0.140849155,Upper
Well_27,129829.39,87756.99,Upper,193.98,4906.462794,-999,-999,2.926649464,121.3115147,75.69762022,10.394014,61.48352257,61.48082191,14.94991816,0.033363418,0.18512541,Upper
Well_27,129829.39,87756.99,Upper,193.98,4913.022794,-999,-999,2.960892108,124.36208,76.13013965,10.22400594,62.66982358,54.24120708,14.95748236,0.066878459,0.15851857,Upper
Well_27,129829.39,87756.99,Upper,193.98,4919.582794,-999,-999,2.783367849,131.612718,76.1870703,9.480560167,115.8479136,137.943516,18.77904317,0.071664161,0.253082115,Upper
Well_27,129829.39,87756.99,Upper,193.98,4926.142794,-999,-999,2.798343863,112.1843178,64.5246854,9.006306273,235.6129206,312.3375934,19.89200774,0.081207141,0.22515485,Upper
Well_27,129829.39,87756.99,Upper,193.98,4932.702794,-999,-999,2.545606623,92.9412185,59.56477223,6.16062356,493.9837885,556.2843196,14.69232128,0.059350054,0.071347666,Upper
Well_27,129829.39,87756.99,Upper,193.98,4939.262794,-999,-999,2.953614649,147.3660576,62.61580024,10.15364636,154.8322876,197.9874114,22.43734713,0.103398258,0.34705334,Upper
Well_27,129829.39,87756.99,Upper,193.98,4945.822794,-999,-999,2.994606108,146.086477,64.57519487,10.77411926,151.9209486,202.0211237,22.61478963,0.073822973,0.3331224,Upper
Well_27,129829.39,87756.99,Upper,193.98,4952.382794,-999,-999,2.695111318,132.636731,64.55218942,8.354237559,176.6982979,211.029072,19.73568333,0.080708614,0.262346618,Lower
Well_27,129829.39,87756.99,Upper,193.98,4958.942794,-999,-999,2.999297319,144.1399413,67.34221848,11.20938006,136.8281582,159.1496313,22.58194874,0.04748115,0.322902727,Lower
Well_27,129829.39,87756.99,Upper,193.98,4965.502794,-999,-999,2.960975753,124.3495617,76.1295359,10.22612185,62.66991704,54.29354394,14.9574917,0.06675743,0.158588197,Lower
Well_27,129829.39,87756.99,Upper,193.98,4972.062794,-999,-999,2.686228064,86.55229228,55.6312444,6.322829998,22.19311049,69.79176516,5.462146848,0.075407904,0.016734894,Lower
Well_27,129829.39,87756.99,Upper,193.98,4978.622794,-999,-999,2.920559189,136.2938679,71.90511482,11.48558487,131.6737356,123.1574684,22.54710195,0.017609781,0.322134227,Lower
Well_27,129829.39,87756.99,Upper,193.98,4985.182794,-999,-999,2.972599507,123.6748219,76.00281168,10.42095634,65.39448534,63.85425786,14.96134946,0.058799033,0.160451071,Lower
Well_27,129829.39,87756.99,Upper,193.98,4991.742794,-999,-999,2.801890501,142.2958036,85.07588195,9.182220714,134.5220382,163.4244433,21.38893338,0.068716838,0.278743971,Lower
Well_27,129829.39,87756.99,Upper,193.98,4998.302794,-999,-999,2.806575906,139.5025788,84.00742351,9.613764223,135.4864204,164.484982,21.6969487,0.042752892,0.279498562,Lower
Well_27,129829.39,87756.99,Upper,193.98,5004.862794,-999,-999,2.500344151,148.8898267,91.25086522,6.605009271,153.43282,156.9888082,16.36961354,0.069849523,0.277707018,Lower
Well_27,129829.39,87756.99,Upper,193.98,5011.422794,-999,-999,2.402251604,140.8010323,83.75390523,6.153306872,99.01535289,94.09324485,22.59634739,0.061743905,0.199345829,Lower
Well_27,129829.39,87756.99,Upper,193.98,5017.982794,-999,-999,2.41329947,137.7242155,81.9211285,6.67368233,88.34503428,78.75001035,22.67254928,0.053950485,0.20169947,Lower
Well_27,129829.39,87756.99,Upper,193.98,5024.542794,-999,-999,2.315002015,139.0493872,84.87277367,5.394730008,37.70006502,33.76951238,11.10515811,0.075306697,0.211155169,Lower
Well_27,129829.39,87756.99,Upper,193.98,5031.102794,-999,-999,2.315002434,139.0488452,84.87276821,5.394725861,37.7000785,33.76941124,11.10464124,0.075308086,0.211156241,Lower
Well_27,129829.39,87756.99,Upper,193.98,5037.662794,-999,-999,2.26234953,135.3179551,83.65236719,5.507544157,-999,-999,14.94590124,0.051949651,0.184650137,Lower
Well_27,129829.39,87756.99,Upper,193.98,5044.222794,-999,-999,2.298555959,142.3009383,84.75544741,5.401768029,36.74039226,33.07586749,14.92895581,0.060801961,0.204450075,Lower
Well_27,129829.39,87756.99,Upper,193.98,5050.782794,-999,-999,2.321639656,139.1249929,84.76943371,5.400293941,38.15895107,33.78277102,11.10027145,0.077174621,0.209328554,Lower
Well_27,129829.39,87756.99,Upper,193.98,5057.342794,-999,-999,2.380902443,139.900046,84.15730374,5.746095699,70.2397725,64.23435884,14.48484677,0.079283491,0.201613159,Lower
Well_27,129829.39,87756.99,Upper,193.98,5063.902794,-999,-999,2.408099738,137.0696577,81.65152538,6.441627258,89.15512985,79.97027162,22.66139867,0.061300858,0.196099643,Lower
Well_27,129829.39,87756.99,Upper,193.98,5070.462794,-999,-999,2.321680255,139.1719248,84.76871265,5.400710224,38.16306815,33.79151982,11.14414752,0.077077984,0.209216478,Lower
Well_27,129829.39,87756.99,Upper,193.98,5077.022794,-999,-999,2.46746674,177.6665902,92.13036198,6.382021421,143.048789,136.9351119,11.43496381,0.057500712,0.260963891,Lower
Well_27,129829.39,87756.99,Upper,193.98,5083.582794,-999,-999,2.307184136,142.863302,84.8996541,5.419580086,37.29898741,34.08353174,14.93658717,0.063545106,0.203852194,Lower
Well_27,129829.39,87756.99,Upper,193.98,5090.142794,-999,-999,2.972609725,123.6774782,76.0025696,10.42082489,65.40515468,63.86964293,14.96136066,0.058819075,0.160428868,Lower
Well_27,129829.39,87756.99,Upper,193.98,5096.702794,-999,-999,2.812402834,83.44108048,64.92079769,8.531099557,340.9978822,500.3006132,17.01164094,0.069353551,0.107331079,Lower
Well_28,120522.78,89987,Upper,177.29,4449.73,0.08421,1.867752,2.497648017,-999,58.57482992,5.215599707,104.859632,37.33249652,13.77012172,0.018800039,0.079280262,Upper
Well_28,120522.78,89987,Upper,177.29,4456.29,-999,-999,2.545715314,-999,79.18745056,6.122361443,221.0209898,242.580234,6.648744524,0.053927673,0.17528089,Upper
Well_28,120522.78,89987,Upper,177.29,4462.85,0.102016129,0.030586164,2.442656706,-999,114.7457056,3.839149202,79.81402118,77.20108167,24.6029,0.02355347,0.360421882,Upper
Well_28,120522.78,89987,Upper,177.29,4469.41,-999,-999,2.319839932,-999,88.38408055,2.96102065,72.5892456,78.37266092,34.9026784,0.005565331,0.202876578,Upper
Well_28,120522.78,89987,Upper,177.29,4475.97,0.121695419,0.065285897,2.293448087,-999,92.66062164,3.903057595,75.10467799,74.94086091,35.29426999,0.022588491,0.256021464,Upper
Well_28,120522.78,89987,Upper,177.29,4482.53,-999,-999,2.257996238,-999,94.65006973,3.741980282,56.36475875,56.01820925,38.22549164,0.014682109,0.329954419,Upper
Well_28,120522.78,89987,Upper,177.29,4489.09,0.155525452,0.489765726,2.202677571,-999,101.0483763,3.179780531,49.41563321,54.26301558,39.5563125,0.021994604,0.248268608,Upper
Well_28,120522.78,89987,Upper,177.29,4495.65,-999,-999,2.20304417,-999,115.3418714,3.496712347,58.20283871,58.07179764,39.49807043,0.015310139,0.366901229,Upper
Well_28,120522.78,89987,Upper,177.29,4502.21,0.147527841,1.529525126,2.278673278,-999,95.97539253,3.327878081,74.26581411,79.78275233,30.61493855,-0.004993953,0.300896306,Upper
Well_28,120522.78,89987,Upper,177.29,4508.77,-999,-999,2.321763742,-999,113.2712411,2.955041206,89.78310708,94.53840964,14.47304712,0.001484439,0.309823509,Upper
Well_28,120522.78,89987,Upper,177.29,4515.33,0.174023757,30.25144021,2.136945034,-999,117.0804468,2.338308898,-999,-999,12.58145764,-0.003456242,0.281232851,Upper
Well_28,120522.78,89987,Upper,177.29,4521.89,-999,-999,2.177942202,-999,99.75094091,2.398040147,63.77052652,69.21097916,36.8246086,-0.006046085,0.266614022,Upper
Well_28,120522.78,89987,Upper,177.29,4528.45,0.186446643,0.314307307,2.104345216,-999,102.7921776,3.86127081,-999,-999,38.03662238,0.009008943,0.326364602,Upper
Well_28,120522.78,89987,Upper,177.29,4535.01,-999,-999,2.158717694,-999,109.2555161,2.452769349,71.94145459,57.56602044,12.53729228,-0.000281023,0.289221923,Upper
Well_28,120522.78,89987,Upper,177.29,4541.57,0.065646078,0.005570209,2.618572872,-999,62.99781361,5.116640168,865.7293583,883.3752558,10.02268707,0.005810133,0.074164007,Upper
Well_28,120522.78,89987,Upper,177.29,4548.13,-999,-999,2.615859467,-999,76.76036429,6.846737756,15.3505939,10.67821871,8.51250449,0.038993308,0.107462684,Upper
Well_28,120522.78,89987,Upper,177.29,4554.69,0.051105531,0.112190036,2.437536343,-999,68.20636236,5.892558749,191.9485028,190.2043836,23.19851127,0.011669848,0.154607076,Upper
Well_28,120522.78,89987,Upper,177.29,4561.25,-999,-999,2.453101692,-999,67.58708724,5.484412975,179.9220382,178.7532294,5.406558785,0.01941089,0.165215475,Upper
Well_28,120522.78,89987,Upper,177.29,4567.81,0.049873487,0.033706082,2.568155782,-999,102.6105217,4.856428642,10.81884662,15.30754548,23.68244339,0.006790404,0.171462411,Upper
Well_28,120522.78,89987,Upper,177.29,4574.37,-999,-999,2.529355531,-999,62.1087532,5.220117451,476.3309375,455.5712182,15.45765508,0.010055989,0.096338805,Upper
Well_28,120522.78,89987,Upper,177.29,4580.93,0.102576863,0.113401621,2.381897833,-999,70.14468919,3.793980429,-999,-999,9.877596325,0.004670463,0.189876171,Upper
Well_28,120522.78,89987,Upper,177.29,4587.49,-999,-999,2.451078938,-999,63.38480846,5.44967749,347.0142003,332.6780629,23.75955726,0.009640237,0.129832598,Upper
Well_28,120522.78,89987,Upper,177.29,4594.05,0.073598594,5.39E-05,2.527329297,-999,73.03115192,4.8701449,244.1886846,239.9145331,6.352244986,0.003540645,0.149851526,Upper
Well_28,120522.78,89987,Upper,177.29,4600.61,-999,-999,2.325960381,-999,68.53002982,4.120480643,-999,-999,9.97527,-0.00039615,0.334017626,Lower
Well_28,120522.78,89987,Upper,177.29,4607.17,0.100083957,1.00E-06,2.460776648,-999,75.85616153,5.317834031,236.9430914,201.9680629,16.86984834,0.055385099,0.259404453,Lower
Well_28,120522.78,89987,Upper,177.29,4613.73,-999,-999,2.404134683,-999,73.46732817,6.468131019,-999,-999,7.578682908,0.08925624,0.209487757,Lower
Well_28,120522.78,89987,Upper,177.29,4620.29,0.166819794,3.032852679,2.28739628,-999,114.6855845,3.522703067,58.74666805,60.91929617,39.13825682,0.011220834,0.332766531,Lower
Well_28,120522.78,89987,Upper,177.29,4626.85,-999,-999,2.436894007,-999,65.67539523,5.508126494,186.3896042,169.9807621,21.6872,0.012044343,0.158984821,Lower
Well_28,120522.78,89987,Upper,177.29,4633.41,0.19036139,10.96036645,2.176866153,-999,110.2560578,2.719738115,76.02941759,72.95857031,38.12404452,0.007766703,0.271884574,Lower
Well_28,120522.78,89987,Upper,177.29,4639.97,-999,-999,2.116067255,-999,84.80591604,5.726316925,142.1503875,119.1481286,45.12960775,0.051618387,0.469691959,Lower
Well_28,120522.78,89987,Upper,177.29,4646.53,0.201290664,39.12317105,2.166942531,-999,100.9103575,2.460479113,51.75354352,50.46079811,39.75639972,0.008038725,0.245278936,Lower
Well_28,120522.78,89987,Upper,177.29,4653.09,-999,-999,2.047907981,-999,102.8506478,5.942357291,-999,-999,46.81062902,0.029093478,0.442041753,Lower
Well_28,120522.78,89987,Upper,177.29,4659.65,0.210996445,57.22284683,2.095751348,-999,105.2561947,2.967812607,62.51430016,56.23414272,19.92519183,-0.008062924,0.306949282,Lower
Well_28,120522.78,89987,Upper,177.29,4666.21,-999,-999,2.13694574,-999,117.0829543,2.338618091,-999,-999,12.58417766,-0.003454049,0.281090548,Lower
Well_28,120522.78,89987,Upper,177.29,4672.77,0.24031132,109.3566492,2.058800632,-999,108.4292473,3.821875838,-999,-999,29.18799976,0.003308565,0.367122665,Lower
Well_28,120522.78,89987,Upper,177.29,4679.33,-999,-999,2.125303862,-999,106.3083319,2.359062053,91.2260685,53.62472837,18.66803568,-0.011519563,0.276842253,Lower
Well_28,120522.78,89987,Upper,177.29,4685.89,0.207473717,4.889302076,2.097640833,-999,105.7877472,3.069830621,68.64882551,59.61228281,21.09485749,-0.007698541,0.304570221,Lower
Well_28,120522.78,89987,Upper,177.29,4692.45,-999,-999,2.07700189,-999,103.6108857,3.466933066,-999,-999,36.41840619,0.004982437,0.37841957,Lower
Well_28,120522.78,89987,Upper,177.29,4699.01,0.180130084,1.783915953,2.195919284,-999,86.13400798,2.412254309,50.47649604,51.98214514,42.41682537,0.005572617,0.24880908,Lower
Well_28,120522.78,89987,Upper,177.29,4705.57,-999,-999,2.133601782,-999,91.53258874,2.447696145,112.6738512,85.90135032,9.034376229,-0.009421714,0.265925052,Lower
Well_28,120522.78,89987,Upper,177.29,4712.13,0.216280335,215.1108954,2.106092482,-999,99.5870579,2.21922653,39.96181648,60.92844935,44.9716,-0.008747301,0.296690957,Lower
Well_28,120522.78,89987,Upper,177.29,4718.69,-999,-999,2.108235801,-999,101.4753774,4.721805511,-999,-999,22.80508928,0.007461139,0.409885599,Lower
Well_28,120522.78,89987,Upper,177.29,4725.25,0.15695489,1.736848122,2.218720941,-999,89.14207862,3.128419013,48.41359966,52.10750081,38.07410872,0.019281558,0.218952171,Lower
Well_28,120522.78,89987,Upper,177.29,4731.81,-999,-999,2.129962928,-999,84.49579582,4.228951776,77.21306118,83.35068923,44.4099488,0.022587128,0.393393635,Lower
Well_28,120522.78,89987,Upper,177.29,4738.37,0.18661772,1.177183981,2.189660994,-999,96.40209678,3.488787033,51.0911726,52.43439873,39.75642364,0.030927113,0.236702755,Lower
Well_28,120522.78,89987,Upper,177.29,4744.93,-999,-999,2.432930327,-999,89.36266742,3.907225215,153.3345428,136.8476192,10.01614846,0.003080212,0.290279441,Lower
Well_29,138541.42,82281.79,Lower,186.13,4708.704256,-999,-999,2.553666981,107.5711782,65.43779354,5.777994205,261.6566039,413.2155678,9.366385904,0.072778494,0.110527661,Upper
Well_29,138541.42,82281.79,Lower,186.13,4715.264256,0.071259203,-999,2.551503783,120.9295909,72.74091022,5.598675981,252.2447907,344.0406583,14.28866242,0.073909877,0.103849685,Upper
Well_29,138541.42,82281.79,Lower,186.13,4721.824256,-999,-999,2.418743554,140.1741391,85.10898331,6.372024119,265.0289127,395.8661138,19.88276384,0.068889332,0.213325426,Upper
Well_29,138541.42,82281.79,Lower,186.13,4728.384256,0.151290073,-999,2.468460068,130.926183,76.10332739,6.166704035,552.2612234,576.4143648,16.82591323,0.082953135,0.150542854,Upper
Well_29,138541.42,82281.79,Lower,186.13,4734.944256,-999,-999,2.441847532,123.3468526,71.62683369,6.71346794,14.09285843,49.04861243,19.88466284,0.036216761,0.168761215,Upper
Well_29,138541.42,82281.79,Lower,186.13,4741.504256,0.148548985,-999,2.475587025,131.3397665,76.62261045,6.40225807,204.388188,208.4333983,19.67876126,0.070142864,0.154596107,Upper
Well_29,138541.42,82281.79,Lower,186.13,4748.064256,-999,-999,2.399357934,131.8558156,81.2122352,6.622580349,36.60615459,103.5600398,19.81243473,0.029810887,0.163251496,Upper
Well_29,138541.42,82281.79,Lower,186.13,4754.624256,0.137373061,-999,2.433907685,129.9533806,83.82886828,6.566041397,29.74878188,42.96308537,17.93359624,0.05949702,0.226685699,Upper
